매물코드,지역코드,지역명,매물정보,매물방식,주거형태,면적,층,특이사항,확인매물,거래가액,월세,태그,부동산,매물방향
2114907767,1144010800,마포구 ,DOC,월세,원룸,30,3/3,이대역 1분거리 초역세권 전용넓은 풀옵션 원룸,21.06.08.,"1,000",50,"['25년이내', '융자금없는', '역세권', '화장실한개']",알토란공인중개사사무소,북서향
2114759038,1144010800,마포구 ,DOC,월세,원룸,20,2/2,이대역5분 리모델링 풀옵션 분리형원룸,21.06.07.,300,50,"['25년이상', '융자금없는', '역세권']",OK공인중개사사무소,남서향
2114774272,1144010500,마포구 ,DOC,월세,원룸,19,3/5,풀옵션 즉시입주가능한 원룸입니다,21.06.07.,"1,000",42,"['융자금없는', '소형평수', '방한개']",리버웰삼성공인,남동향
2114870726,1144012300,마포구 ,DOC,월세,원룸,15,3/6,마포구청 도보 5분 월세 지원 가능 초저렴 원룸,21.06.08.,"1,000",35,"['25년이내', '융자금없는', '역세권']",영웅공인중개사사무소,남향
2114742873,1144012300,마포구 ,DOC,월세,원룸,21,3/5,"마포구청초역세권, 급저렴한 신축급풀옵션 원룸 , 내부구조 아주좋고 깔끔",21.06.07.,"4,000",25,"['10년이내', '융자금없는', '역세권', '화장실한개']",망원공인중개사사무소,남동향
2114877692,1144012300,마포구 ,DOC,월세,원룸,10,고/3,"단독옥탑, 분리형구조, 3층높이, 깔끔한원룸, 즉시입주",21.06.08.,500,50,"['25년이상', '융자금없는', '역세권']",마포펜션공인중개사사무소,남향
2114693341,1144011100,마포구 ,DOC,월세,원룸,28,고/4,"신축5년차, 평수좋은 풀옵션원룸, 보증금조정가능.",21.06.07.,"1,000",55,"['10년이내', '융자금적은', '역세권']",마포펜션공인중개사사무소,서향
2114669364,1144010200,마포구 ,DOC,월세,원룸,39,6/13,신축 전용넓은 오피스텔 대로변위치 ,21.06.07.,"1,000",80,"['2년이내', '융자금없는', '소형평수']",이원공인중개사사무소,남동향
2114307182,1144011100,마포구 ,DOCV2,월세,원룸,21,4/5,NaN,21.06.03.,"2,000",55,"['10년이내', '융자금없는', '역세권']",거북이부동산공인중개사사무소,남동향
2114707784,1144012400,마포구 ,DOC,월세,원룸,24,3/5,연남동 위치좋고 저렴한 원룸,21.06.07.,500,42,"['25년이상', '융자금없는', '화장실한개']",홍대코오롱공인중개사사무소,북동향
2114279142,1144012500,마포구 ,DOCV2,월세,원룸,17,고/4,가좌역세권 원룸,21.06.02.,500,43,"['25년이내', '융자금없는', '역세권']",부동산뉴스공인,남동향
2114645346,1144010800,마포구 ,DOC,월세,원룸,67,1/3,"마포역,공덕역인접,조용하고 깨끗,즉시입주",21.06.07.,500,40,"['융자금없는', '역세권', '1층', '화장실한개']",행복드림공인중개사사무소,남동향
2114702122,1144012400,마포구 ,DOC,월세,원룸,25,2/5,경의선숲길 인접 연남동 다세대 분리형원룸 월세 귀한매물,21.06.07.,"1,000",60,"['10년이내', '융자금없는', '세대분리']",유일공인중개사사무소,북동향
2114687268,1144010100,마포구 ,DOC,월세,원룸,27,5/5,대로변 깔끔한 대형 원룸 2인거주가능,21.06.07.,"1,000",65,"['25년이상', '융자금없는', '역세권']",이화공인중개사사무소,남향
2113671494,1144011400,마포구 ,OWNER,월세,원룸,23,2/4,깨끗히 관리잘되어있는집,21.05.27.,"1,000",48,"['25년이상', '융자금없는', '역세권', '화장실한개']",까치공인중개사,남향
2113672512,1144011400,마포구 ,OWNER,월세,원룸,33,3/5,전용넓은방,21.05.27.,"1,000",60,"['25년이상', '융자금없는', '역세권', '화장실한개']",까치공인중개사,북동향
2113676781,1144011000,마포구 ,OWNER,월세,원룸,19,6/7,신촌역세권 입주하시,21.05.27.,"2,000",55,"['10년이내', '융자금없는', '역세권', '화장실한개']",까치공인중개사,남서향
2113667361,1144011000,마포구 ,OWNER,월세,원룸,19,5/7,신축급 관리잘된집,21.05.27.,"1,000",60,"['10년이내', '융자금적은', '역세권']",까치공인중개사,남향
2113677951,1144011000,마포구 ,OWNER,월세,원룸,19,5/7,보안관리잘되어있는집,21.05.27.,"1,000",60,"['10년이내', '융자금없는', '역세권', '화장실한개']",까치공인중개사,북동향
2113678709,1144011000,마포구 ,OWNER,월세,원룸,20,3/6,복층형 입주하시,21.05.27.,"3,000",50,"['4년이내', '융자금없는', '역세권']",까치공인중개사사무소,남향
2113667870,1144011000,마포구 ,OWNER,월세,원룸,19,6/7,풀옵션 즉시입주가능함,21.05.27.,"1,000",60,"['10년이내', '융자금적은', '역세권']",까치공인중개사,남서향
2115472647,1144010400,마포구 ,DOC,월세,원룸,19,4/4,"마포역5분, 1년전 올수리된 풀옵션 .원룸.주가가능",21.06.14.,"1,000",50,"['15년이내', '융자금없는', '올수리']",우방공인중개사사무소,남향
2113661997,1144011000,마포구 ,OWNER,월세,원룸,23,고/7,신축같은원룸 관리잘되어있음,21.05.27.,"2,000",55,"['10년이내', '융자금없는', '역세권', '화장실한개']",까치공인중개사사무소,동향
2113654489,1144012500,마포구 ,OWNER,월세,원룸,21,3/5,역세권신축4년  풀옵션 엘리베이터 현관보안 깔끔함,21.05.27.,"2,000",30,"['10년이내', '융자금없는', '역세권', '화장실한개']",금풍공인중개사,남향
2113670918,1144011000,마포구 ,OWNER,월세,원룸,19,4/6,신축급 복층형입주협의,21.05.27.,"1,000",60,"['2년이내', '융자금없는', '역세권']",까치공인중개사,북서향
2113673982,1144011400,마포구 ,OWNER,월세,원룸,26,2/4,수리해깨끗한원룸,21.05.27.,"1,000",50,"['25년이내', '융자금없는', '역세권']",까치공인중개사,남서향
2113546003,1144012000,마포구 ,MOBL,월세,원룸,35,2/5,"홍대입구역 6분 , 풀옵션 , 넓은 원룸 찾으시는 분께 안성맞춤",21.05.26.,"2,000",60,"['25년이내', '융자금없는', '역세권']",이룸공인중개사사무소,남동향
2113469493,1144011000,마포구 ,MOBL,월세,원룸,20,3/6,노고산동 신축급 풀옵션 복층형 원룸,21.05.25.,"1,000",60,"['4년이내', '융자금없는', '역세권']",홍대하늘공인중개사사무소,남향
2114765580,1144011200,마포구 ,DOC,월세,원룸,34,4/5,한강뷰현석동 리버뷰오피스텔 남향한강뷰,21.06.07.,"2,000",60,"['10년이내', '융자금적은', '소형평수']",모아부동산공인중개사사무소,남향
2114417720,1144011000,마포구 ,OWNER,월세,원룸,21,중/8,전철역2분거리 력셔리한 풀옵션원룸 빠른입주가능,21.06.03.,"2,000",55,"['10년이내', '융자금없는', '역세권']",현대공인중개사사무소,남향
2114765384,1144011200,마포구 ,DOC,월세,원룸,32,5/5,한강변 소형오피스텔반전세매물,21.06.07.,"5,000",22,"['10년이내', '융자금적은', '마당']",모아부동산공인중개사사무소,북동향
2114051528,1144010400,마포구 ,MOBL,월세,원룸,32,2/4,NaN,21.06.01.,"1,000",80,"['25년이내', '융자금없는', '역세권']",우방공인중개사사무소,남동향
2113573007,1144010500,마포구 ,OWNER,월세,원룸,20,3/5,풀옵션 깨끗한원룸 한강근처 베란다있음,21.05.26.,"1,000",55,"['융자금없는', '소형평수', '방한개']",리버웰삼성공인,남동향
2114570414,1144011400,마포구 ,DOC,월세,원룸,33,1/4,홍대책거리부근 넓은방 풀옵션 입주협의,21.06.05.,"4,000",35,"['25년이내', '융자금없는', '역세권']",신촌우리공인중개사사무소,남서향
2114636232,1144012300,마포구 ,DOC,월세,원룸,18,2/5,분리형 풀옵션원룸,21.06.05.,"1,000",45,"['10년이내', '융자금없는', '화장실한개']",마포우리공인중개사사무소,남향
2114557282,1144012000,마포구 ,DOC,월세,원룸,20,고/5,분리형 역세권 신축급 강력추천매물,21.06.05.,"1,000",50,"['10년이내', '융자금없는', '역세권', '소형평수']",레트로부동산공인중개사사무소,서향
2114613469,1144012100,마포구 ,DOC,월세,원룸,96,-1/3,경의선숲길공원부근 분리형풀옵션방 계단1개정도내려감 ,21.06.05.,"1,000",60,"['25년이상', '융자금없는', '역세권', '화장실한개']",신촌우리공인중개사사무소,북서향
2114607885,1144011000,마포구 ,DOC,월세,원룸,52,1/2,서강대앞 넓은거실과 개별테라스있는 분위기좋은 깔끔한 풀옵션방 즉시입주가능,21.06.05.,"5,000",80,"['25년이상', '융자금없는', '테라스']",신촌우리공인중개사사무소,남서향
2114622841,1144010400,마포구 ,DOC,월세,원룸,24,고/22,마포공덕역세권 신축오피스텔,21.06.05.,"1,000",95,"['2년이내', '융자금없는', '역세권', '소형평수']",트라팰리스공인중개사사무소,남동향
2114639865,1144012400,마포구 ,DOC,월세,원룸,25,2/5,분리형원룸 주차가능해요,21.06.05.,"1,000",60,"['10년이내', '융자금없는', '화장실한개', '소형평수']",바로공인중개사사무소,북동향
2114613446,1144010700,마포구 ,DOC,월세,원룸,28,고/4,즉시입주가능,21.06.05.,500,30,"['10년이내', '융자금없는', '역세권']",수공인중개사사무소,남동향
2114579107,1144010900,마포구 ,DOC,월세,원룸,29,2/2,이대역 도보5분 2층풀옵션 투룸채광양호,21.06.05.,"1,000",60,"['25년이상', '융자금없는', '역세권']",이대명품공인중개사사무소,서향
2115322111,1144010900,마포구 ,DOC,월세,원룸,20,3/4,신축급 공덕역세권이용 더편리해짐 풀옵션 집상태깔끔합니다,21.06.12.,"3,000",35,"['10년이내', '융자금없는', '역세권', '소형평수']",천리안공인중개사,남서향
2115283085,1144011500,마포구 ,DOC,월세,원룸,20,2/5,전철6호선상수역최근접 교통편리 풀옵션 정남향 공실 ,21.06.12.,"1,000",50,"['25년이내', '융자금없는', '역세권']",한강부동산공인중개사사무소,남향
2114610347,1144011000,마포구 ,DOC,월세,원룸,19,2/6,역세권 원룸,21.06.05.,"1,000",35,"['25년이내', '융자금없는', '역세권']",청록공인중개사사무소,남향
2114610859,1144011000,마포구 ,DOC,월세,원룸,22,5/6,역세권 원룸,21.06.05.,"1,000",40,"['25년이내', '융자금없는', '역세권']",청록공인중개사사무소,남향
2113472703,1144011400,마포구 ,OWNER,월세,원룸,33,3/5,전철역5분거리 위치좋은 넓은원룸,21.05.25.,"1,000",50,"['융자금없는', '역세권', '화장실한개']",현대공인중개사사무소,북향
2114596291,1144012000,마포구 ,DOC,월세,원룸,21,4/4,실사진 보증금이 저렴한 서교동 상상마당 인근 4층 원룸,21.06.05.,500,50,"['25년이내', '융자금없는', '마당']",공감공인중개사사무소,동향
2114484185,1144012000,마포구 ,DOC,월세,원룸,17,중/5,홍대정문인근 보안철저한 여성원룸,21.06.04.,500,45,"['15년이내', '융자금없는', '역세권']",수부동산공인중개사사무소,북동향
2114441332,1144010400,마포구 ,DOC,월세,원룸,40,4/5,방크고 원목마루   베란다  주차장 있음  에어콘 있음.,21.06.04.,1억,20,"['25년이내', '융자금없는', '역세권']",희망부동산공인,동향
2114572397,1144012000,마포구 ,DOC,월세,원룸,10,2/2,"초역세권, 망원역 3분, 리모델링완료, 너무이쁜 복층 풀옵션 1.5룸",21.06.05.,"1,000",70,"['25년이상', '융자금없는', '마당']",JOY공인중개사사무소,남서향
2114147388,1144011000,마포구 ,OWNER,월세,원룸,27,3/5,교통요지 저렴하고 깔끔한 원룸 남향 채광굿,21.06.01.,"1,000",45,"['25년이내', '융자금없는', '역세권']",현대공인중개사사무소,남향
2114557323,1144012100,마포구 ,DOC,월세,원룸,22,3/5,신축 2년차 깔끔한 원룸,21.06.05.,"1,000",55,"['4년이내', '융자금없는', '역세권']",레트로부동산공인중개사사무소,남향
2114442322,1144012000,마포구 ,DOC,월세,원룸,35,-1/4,NaN,21.06.04.,300,55,"['25년이내', '융자금없는', '역세권']",유공인중개사사무소,남동향
2114552939,1144012500,마포구 ,DOC,월세,원룸,30,1/3,조용한 주택가 전용 넓은 1층 원룸,21.06.04.,"1,000",40,"['15년이내', '융자금없는', '역세권', '1층']",명성공인중개사사무소,북동향
2114480375,1144011100,마포구 ,DOC,월세,원룸,27,2/4,직통.초역세권.준신축급 풀옵션.아주 깔끔.,21.06.04.,"1,000",50,"['25년이내', '융자금없는', '역세권', '화장실한개']",청춘공인중개사사무소,남향
2114556069,1144012000,마포구 ,DOC,월세,원룸,23,4/7,큰길 대로변 오피스텔 가성비 대박,21.06.04.,"3,000",50,"['25년이내', '융자금없는', '소형평수', '방한개']",레트로부동산공인중개사사무소,서향
2114589223,1144011400,마포구 ,DOC,월세,원룸,30,1/3,"홍대근처, 홍대입구역세권, 깔끔하고 매우 넓은 일체형 원룸 깔끔풀옵션",21.06.05.,"1,000",70,"['25년이내', '융자금없는', '역세권']",영웅공인중개사사무소,동향
2114477905,1144012400,마포구 ,DOC,월세,원룸,28,2/4,연남동 최고위치 깔끔하고 넓은 원룸 월세 보증금 월세 유연조정가능,21.06.04.,500,65,"['25년이내', '융자금없는', '화장실한개']",홍대코오롱공인중개사사무소,남서향
2114569430,1144012000,마포구 ,DOC,월세,원룸,50,4/5,"합정 10분, 힐링하기 좋은 개인테라스가 포함된 보기드문 풀옵션 원룸",21.06.05.,"3,000",85,"['10년이내', '융자금없는', '테라스']",JOY공인중개사사무소,남서향
2114558664,1144012400,마포구 ,DOC,월세,원룸,23,2/4,연남동 신축 컨디션 넓은 원룸,21.06.05.,"1,000",60,"['10년이내', '융자금없는', '역세권', '화장실한개']",레트로부동산공인중개사사무소,동향
2114145128,1144011000,마포구 ,TEL,월세,원룸,20,3/5,"전세대출 가능,신촌역,서강대역3분 더블역세권",21.06.01.,"8,000",15,"['2년이내', '융자금없는', '역세권', '소형평수']",-,남향
2113380998,1144010700,마포구 ,OWNER,월세,원룸,21,중/5,"마포역도보5분, 방1 거실1, 풀옵션, 현관보안, 주차가능, 엘리베이터",21.05.24.,"1,000",50,"['10년이내', '융자금없는', '역세권']",구민중개인사무소,북동향
2114473619,1144012500,마포구 ,DOC,월세,원룸,23,2/5,조용한 주택가 밝은 원룸 주차가 즉시입주,21.06.04.,500,35,"['15년이내', '융자금없는', '화장실한개', '소형평수']",리빙공인중개사사무소,남향
2113283276,1144011100,마포구 ,OWNER,월세,원룸,23,중/5,"오픈형원룸, 2층, 풀옵션, 산태깨끗, 베란다 있음, 주차가능, 입주협의",21.05.24.,"2,000",40,"['25년이내', '융자금없는', '역세권', '화장실한개']",선택부동산공인중개사사무소,동향
2114506497,1144012400,마포구 ,DOC,월세,원룸,29,1/3,오픈형 베란다있는 넓은 원룸,21.06.04.,"1,000",60,"['25년이내', '융자금없는', '역세권']",마포우리공인중개사사무소,서향
2114349989,1144010900,마포구 ,DOC,월세,원룸,16,3/3,이대역 도보 1분 여성전용 원룸,21.06.03.,300,35,"['25년이상', '융자금없는', '역세권']",이화공인중개사사무소,서향
2114432912,1144010300,마포구 ,DOC,월세,원룸,29,8/9,"공덕역5분, 전용넓은 오피스텔",21.06.03.,"3,000",55,"['25년이내', '융자금없는', '역세권', '화장실한개']",공덕좋은날공인중개사사무소,남동향
2114347004,1144012500,마포구 ,DOC,월세,원룸,27,2/4,"주차 가능, 저렴한 월세, 깔끔한 컨디션, 풀옵션, 베란다 있음",21.06.03.,"3,000",40,"['25년이내', '융자금없는', '화장실한개']",라온 공인중개사사무소,북동향
2114360687,1144012000,마포구 ,DOC,월세,원룸,26,-1/3,"깔끔하고 넓은 방,저렴한 월세",21.06.03.,"2,000",40,"['25년이내', '융자금없는', '역세권']",부동산톡공인중개사사무소,남동향
2114379515,1144010200,마포구 ,DOC,월세,원룸,16,중/5,공덕역 3분 저렴한 원룸,21.06.03.,"1,000",30,"['융자금없는', '역세권', '소형평수']",더부여공인중개사사무소,동향
2114421159,1144012100,마포구 ,DOC,월세,원룸,28,3/5,경의선 숲길 내려다 보이는 원룸,21.06.03.,"1,000",50,"['25년이상', '융자금없는', '역세권']",현공인중개사사무소,남동향
2114399066,1144012300,마포구 ,DOC,월세,원룸,35,4/4,전용넓은 분리형 옵션형 넓은 테라스 있어요.,21.06.03.,"1,000",70,"['25년이내', '융자금적은', '테라스']",정우공인중개사사무소,남향
2114374925,1144010800,마포구 ,DOC,월세,원룸,73,중/3,NaN,21.06.03.,"6,000",30,"['25년이상', '융자금없는', '역세권', '방두개']",마포자이공인중개사사무소,남향
2114326831,1144012200,마포구 ,DOC,월세,원룸,39,고/5,넓은평수 통원룸 풀옵 주차엘베 2천.90,21.06.03.,"1,000",95,"['10년이내', '융자금없는', '소형평수']",초록공인중개사사무소,남향
2114394444,1144012200,마포구 ,DOC,월세,원룸,49,-1/3,내부 깨끗함. 방2개. 빠른입주가능,21.06.03.,500,40,"['25년이내', '융자금없는', '소형평수']",거북공인중개사사무소,남향
2114395978,1144012400,마포구 ,DOC,월세,원룸,27,2/3,홍대역세권 연트럴파크권 연남동 분리형원룸,21.06.03.,"1,000",55,"['25년이상', '융자금없는', '소형평수']",영웅공인중개사사무소,남동향
2114400146,1144010800,마포구 ,DOC,월세,원룸,39,3/4,"즉시입주가능, 서강대 후문 바로 앞, 이대역,대흥역 도보 7분거리",21.06.03.,"1,000",50,"['2년이내', '융자금없는', '역세권']",대박공인중개사사무소,동향
2114349507,1144011400,마포구 ,DOC,월세,원룸,27,4/4,"주차가능,빠른입주, 깨끗하며 풀옵션의 원룸,조용한 곳 선호하는 분께 추천",21.06.03.,"3,000",33,"['25년이상', '융자금없는', '역세권', '화장실한개']",스마일(단지내332-4949)공인중개사사무소,남서향
2114401356,1144010800,마포구 ,DOC,월세,원룸,18,2/5,"대흥역5분,환하고 깔끔,엘베유,주차가능,보증금,월세 조정가능",21.06.03.,"4,000",20,"['25년이내', '융자금없는', '역세권', '소형평수']",카카오공인중개사사무소,남동향
2114419157,1144012200,마포구 ,DOC,월세,원룸,46,중/5,"전세1억5천.1천만원에62만, 5백만원에 65만원가능.2천만에 60만",21.06.03.,"5,000",40,"['25년이내', '융자금없는', '화장실한개']",거북공인중개사사무소,남향
2114401950,1144012200,마포구 ,DOC,월세,원룸,18,3/5,즉시 입주 가능 원룸,21.06.03.,"8,500",20,"['15년이내', '융자금없는', '역세권', '화장실한개']",퍼스트공인중개사사무소,서향
2114312659,1144012000,마포구 ,DOC,월세,원룸,50,4/5,"넓은 거실 2룸, 보증금 조율 가능, 올 수리, 주차 가능",21.06.03.,"2,000",100,"['25년이상', '융자금적은', '올수리']",라온 공인중개사사무소,남향
2114357591,1144011400,마포구 ,DOC,월세,원룸,18,2/3,홍대정문옆 잘나가는 깨끗한 원룸,21.06.03.,500,50,"['25년이내', '융자금없는', '화장실한개']",수부동산공인중개사사무소,남서향
2114312105,1144011100,마포구 ,DOC,월세,원룸,32,저/2,"신수동 주택가 투룸,올수리 첫 입주",21.06.03.,"1,000",50,"['25년이상', '융자금없는', '올수리']",부동산114공인중개사사무소,남서향
2114387842,1144012000,마포구 ,DOC,월세,원룸,33,2/4,홍대입구 최고가성비 원룸,21.06.03.,"1,000",50,"['25년이내', '융자금적은', '화장실한개']",(주)탑 부동산중개법인,북서향
2114311950,1144012400,마포구 ,DOC,월세,원룸,25,2/4,연남동 메인 골목  넓은 원룸 월세 보증금 조정가능,21.06.03.,"4,000",50,"['25년이내', '융자금없는', '화장실한개']",홍대코오롱 공인중개사사무소,동향
2115107271,1144012600,마포구 ,DOC,월세,원룸,22,중/4,"풀옵션, 역세권, ",21.06.10.,"1,000",45,"['10년이내', '융자금없는', '역세권']",월드공인중개사,남동향
2115087113,1144011100,마포구 ,DOC,월세,원룸,22,2/5,신석초인근 저렴하고 조용함 깔끔한 원룸 풀옵션 빠른입주 가능합니다 ,21.06.10.,500,45,"['10년이내', '융자금없는', '화장실한개', '소형평수']",자타(713-9100)공인중개사사무소,남동향
2114320976,1144012500,마포구 ,DOC,월세,원룸,33,2/3,햇살이 잘 드는 넓고 깨끗한 룸이며 베란다가 있음. 각종 대출 가능함.,21.06.03.,"7,000",20,"['25년이내', '융자금없는', '역세권', '화장실한개']",꿀벌공인중개사사무소,남향
2114246149,1144012500,마포구 ,DOC,월세,원룸,24,2/4,큰길에서 깊지 않은 안심 원룸 신축급,21.06.02.,"1,500",50,"['2년이내', '융자금없는', '화장실한개', '소형평수']",신대림공인중개사,남동향
2114250911,1144012500,마포구 ,DOC,월세,원룸,35,1/5,신축급넓은 원룸 사무실 이용가능,21.06.02.,"3,000",50,"['10년이내', '융자금없는', '1층']",신대림공인중개사,남동향
2114240504,1144012200,마포구 ,DOC,월세,원룸,23,3/5,합정역세권 깔끔한 분리형 풀옵션 원룸,21.06.02.,"1,000",50,"['15년이내', '융자금없는', '역세권']",롯데공인중개사사무소,남동향
2114278180,1144012600,마포구 ,DOC,월세,원룸,25,2/5,"방넓고 주차가능,보증금월세조정가능",21.06.02.,"1,000",60,"['10년이내', '융자금없는', '역세권', '소형평수']",신대림공인중개사,남동향
2114273653,1144010800,마포구 ,DOC,월세,원룸,15,고/4,대흥역 도보4분. 주변에 생활편의시설과 맛집 다수.,21.06.02.,500,45,"['융자금없는', '역세권', '화장실한개']",부동산114공인중개사사무소,북향
2114255642,1144012400,마포구 ,DOC,월세,원룸,26,2/4,신축상태 그대로 깨끗 원룸 풀옵션  홍대역7분,21.06.02.,"1,000",60,"['4년이내', '융자금없는', '화장실한개']",행운공인중개사사무소,남동향
2114240918,1144011500,마포구 ,DOC,월세,원룸,26,1/4,상수역세권 남향 깨끗 풀옵션 원룸,21.06.02.,500,45,"['25년이상', '융자금없는', '역세권']",롯데부동산공인중개사사무소,남향
2114296023,1144012300,마포구 ,DOC,월세,원룸,24,2/5,A급 망원동 신축급 놓치지마세요,21.06.02.,"1,000",52,"['10년이내', '융자금없는', '소형평수']",레트로부동산공인중개사사무소,동향
2114241499,1144012500,마포구 ,DOC,월세,원룸,24,3/4,"넉넉한 원룸 베란다,주차가능",21.06.02.,"1,000",40,"['25년이내', '융자금없는', '역세권', '화장실한개']",신대림공인중개사,남동향
2114198183,1144011100,마포구 ,DOC,월세,원룸,19,고/4,"대흥역 도보2분, 베란다 있는 상태 깨끗한 남향 원룸",21.06.02.,"1,000",50,"['융자금없는', '역세권', '소형평수']",부동산114공인중개사사무소,남향
2114323308,1144012300,마포구 ,DOC,월세,원룸,20,3/6,NaN,21.06.03.,"1,000",60,"['10년이내', '융자금없는', '역세권', '화장실한개']",월드컵공인중개사무소,남향
2114248662,1144012500,마포구 ,DOC,월세,원룸,19,2/4,"저렴하고깔끔한 원룸,보증금월세조정가능",21.06.02.,500,50,"['4년이내', '융자금없는', '화장실한개', '소형평수']",신대림공인중개사,남동향
2114977963,1144010800,마포구 ,DOC,월세,원룸,49,4/4,"주차장완비,염리초,마포역 공덕역 대흥역 도보거리,경의숲길공원",21.06.09.,"2,000",60,"['25년이내', '융자금없는', '역세권', '화장실한개']",부동산씨티공인중개사사무소,남서향
2115000999,1144012000,마포구 ,DOC,월세,원룸,19,중/5,홍대입구역 망원역 8분 금액 좋은 원룸,21.06.09.,"2,000",45,"['10년이내', '융자금없는', '소형평수']",(주)부동산중개법인성공,동향
2114925436,1144010900,마포구 ,DOC,월세,원룸,23,2/5,추천 공덕역세권 넓고양창 EV 고급풀옵션 내외부견고히 잘지은건물입니다,21.06.09.,"1,000",50,"['10년이내', '융자금없는', '소형평수', '방한개']",천리안공인중개사,남동향
2114192956,1144012200,마포구 ,DOC,월세,원룸,50,5/5,"망리단길에 위치, 평수 최고, 미술관에 온듯한 파노라마 구조 너무 이뻐요",21.06.02.,"1,000",95,"['10년이내', '융자금없는', '소형평수']",JOY공인중개사사무소,남향
2113701510,1144011100,마포구 ,DOCV2,월세,원룸,16,중/2,대흥역 도보2분에 위치한 초역세권 분리형원룸,21.05.27.,"2,000",35,"['융자금없는', '역세권', '소형평수']",부동산114공인중개사사무소,남서향
2114133768,1144012400,마포구 ,DOC,월세,원룸,23,3/4,깔끔한 풀옵션 원룸,21.06.01.,"1,000",50,"['15년이내', '융자금없는', '화장실한개']",자연공인중개사사무소,북동향
2114127265,1144012000,마포구 ,DOC,월세,원룸,23,2/3,"풀옵션,깔끔한 방,조용해요",21.06.01.,"1,000",45,"['25년이상', '융자금없는', '역세권']",부동산톡공인중개사사무소,남향
2114107687,1144012500,마포구 ,DOC,월세,원룸,27,2/2,깔끔한 원룸입니다.,21.06.01.,"1,000",40,"['25년이상', '융자금없는', '화장실한개']",성일공인중개사사무소,북서향
2114117727,1144011400,마포구 ,DOC,월세,원룸,28,1/2,"광흥창역 8분거리 역세권 4층 원룸, 풀옵션으로 즉시입주가능",21.06.01.,"3,000",33,"['융자금없는', '역세권', '1층', '소형평수']",신촌숲아이파크스마일부동산,동향
2114077174,1144012200,마포구 ,DOC,월세,원룸,26,2/5,NaN,21.06.01.,"1,000",50,"['25년이내', '융자금적은', '역세권', '화장실한개']",거북공인중개사사무소,남향
2114116669,1144010900,마포구 ,DOC,월세,원룸,20,-1/2,이대역 도보3분 풀옵션 원룸 깨끗해요.최근리모델링,21.06.01.,500,45,"['융자금없는', '역세권', '화장실한개']",이대명품공인중개사사무소,동향
2114144818,1144010800,마포구 ,DOC,월세,원룸,26,3/4,대형원룸 풀옵션 즉시입주가능,21.06.01.,500,55,"['융자금없는', '역세권', '화장실한개']",이대명품공인중개사사무소,남향
2114121221,1144011500,마포구 ,DOC,월세,원룸,22,2/3,"남향,깔끔한 시설,조용한 곳",21.06.01.,"1,000",50,"['15년이내', '융자금없는', '역세권']",부동산톡공인중개사사무소,남향
2114118863,1144010900,마포구 ,DOC,월세,원룸,21,4/4,분리형 저렴한 단독옥탑방,21.06.01.,500,30,"['25년이상', '융자금없는', '역세권']",이대명품공인중개사사무소,동향
2114077687,1144012200,마포구 ,DOC,월세,원룸,26,2/3,"1층,2층,3층있음. 보증금3백만에45만원임. 풀옵션.",21.06.01.,300,45,"['25년이내', '융자금없는', '화장실한개']",거북공인중개사사무소,동향
2114116211,1144011400,마포구 ,DOC,월세,원룸,27,2/4,"귀한 전세,넓은 원룸,시설깔끔",21.06.01.,"3,000",44,"['25년이내', '융자금없는', '화장실한개']",부동산톡공인중개사사무소,남동향
2114087937,1144012000,마포구 ,DOC,월세,원룸,30,5/7,서교동 깔끔한 원룸 소개 합니다.,21.06.01.,"1,000",50,"['25년이내', '융자금없는', '화장실한개']",세하공인중개사사무소,북서향
2114134342,1144012000,마포구 ,DOC,월세,원룸,22,4/7,깔끔한 풀옵션 원룸,21.06.01.,"1,000",62,"['10년이내', '융자금없는', '역세권', '화장실한개']",자연공인중개사사무소,남서향
2114068262,1144012300,마포구 ,DOC,월세,원룸,23,2/5,현재는 3층이 있어요 . 2012년식 .풀옵션. 주차가능,21.06.01.,"1,000",44,"['10년이내', '융자금적은', '화장실한개']",거북공인중개사사무소,동향
2114880945,1144010400,마포구 ,DOC,월세,원룸,13,고/4,"마포역5분, 풀옵션,수리된 원룸,위치굿,청소완료.보증금,세조정가능",21.06.08.,500,45,"['10년이내', '융자금없는', '역세권']",우방공인중개사사무소,남동향
2114875698,1144010400,마포구 ,DOC,월세,원룸,21,중/4,"마포역5분, 풀옵션,주차가능, 수리완료,청소완료.단기가능",21.06.08.,"1,000",50,"['15년이내', '융자금없는', '역세권']",우방공인중개사사무소,동향
2114875928,1144010400,마포구 ,DOC,월세,원룸,15,중/2,"공덕,경의,공항선5분, 신축,리모델링된 주택, 신축, 풀옵션",21.06.08.,"1,000",40,"['25년이상', '융자금없는', '역세권']",우방공인중개사사무소,북향
2114900071,1144012000,마포구 ,DOC,월세,원룸,40,중/5,합정역 1분거리 조용한 원룸,21.06.08.,"3,000",47,"['25년이내', '융자금없는', '역세권']",동양한강트레벨공인,남동향
2114067978,1144012300,마포구 ,DOC,월세,원룸,30,고/5,2천만원에 51만원.넓은편 입니다 . 2012년식 .풀옵션. 주차가능,21.06.01.,"1,000",55,"['10년이내', '융자금적은', '화장실한개', '소형평수']",거북공인중개사사무소,동향
